season,week,name,score,status,industry,age,est_vote_share,est_vote_std,method_used,is_consistent,certainty_score,score_norm,week_norm,ind_athlete,ind_actor,ind_singer,ind_model,ind_comedian,age_norm,prev_vote_share,score_sq,age_sq,score_x_age,bias,ml_pred_vote_share,Ind_athlete,Ind_actor,Ind_singer,Ind_model,Ind_comedian,age_std,score_std,vote_std
1,4,John O'Hurley,28.0,Safe,Actor/Actress,50,0.2427054923570752,0.083716795239107,Ranking,True,0.6872605497499533,0.1666666458333362,0.4,0,1,0,0,0,0.6,0.2138426500217061,0.0277777708333347,0.36,0.0999999875000017,1.0,0.2059210320011744,0,1,0,0,0,1.0316258519383479,-0.3639296798860111,1.639246873011477
1,5,John O'Hurley,36.0,Safe,Actor/Actress,50,0.3243010239299165,0.1212136893168453,Ranking,True,0.5105593576094845,0.9999998333333612,0.5,0,1,0,0,0,0.6,0.2427054923570752,0.99999966666675,0.36,0.5999999000000166,1.0,0.2575489269180703,0,1,0,0,0,1.0316258519383479,0.6845495791787136,2.5978237188464064
1,6,John O'Hurley,36.0,Safe,Actor/Actress,50,0.3237573547594336,0.116313794876285,Ranking,True,0.542899903789861,0.9818181550413234,0.6,0,1,0,0,0,0.6,0.3243010239299165,0.9639668895687482,0.36,0.589090893024794,1.0,0.3434380302735704,0,1,0,0,0,1.0316258519383479,0.6845495791787136,4.19252956378996
1,1,Kelly Monaco,17.333333333333332,Safe,Actor/Actress,29,0.141096067478044,0.0911698689935618,Ranking,True,0.6069470076758701,0.0,0.1,0,1,0,0,0,0.18,0.1,0.0,0.0324,0.0,1.0,0.079483169217016,0,1,0,0,0,-0.5803232673224689,-1.7619020253056443,-0.7083291398560105
1,2,Kelly Monaco,22.666666666666664,Safe,Actor/Actress,29,0.1734371368302443,0.0780225792010545,Ranking,True,0.7044565279172715,0.2499999843750009,0.2,0,1,0,0,0,0.18,0.141096067478044,0.0624999921875007,0.0324,0.0449999971875001,1.0,0.1295024481594189,0,1,0,0,0,-0.5803232673224689,-1.062915852595828,0.2203804795605011
1,3,Kelly Monaco,28.0,Safe,Actor/Actress,29,0.2424355993975562,0.0830791748634417,Ranking,True,0.6703892388922422,0.615384579881659,0.3,0,1,0,0,0,0.18,0.1734371368302443,0.3786981811561259,0.0324,0.1107692243786986,1.0,0.1734704306275025,0,1,0,0,0,-0.5803232673224689,-0.3639296798860111,1.036735475630426
1,4,Kelly Monaco,34.666666666666664,Safe,Actor/Actress,29,0.2993749907019413,0.1032462910063193,Ranking,True,0.6872605497499533,0.9999998750000156,0.4,0,1,0,0,0,0.18,0.2424355993975562,0.9999997500000471,0.0324,0.1799999775000028,1.0,0.2561862571490091,0,1,0,0,0,-0.5803232673224689,0.5098030360012592,2.5725229838223678
1,5,Kelly Monaco,31.33333333333333,Safe,Actor/Actress,29,0.3354173036197555,0.122596634020581,Ranking,True,0.5105593576094845,0.2222221851851905,0.5,0,1,0,0,0,0.18,0.2993749907019413,0.0493826995884811,0.0324,0.0399999933333343,1.0,0.2990514568813876,0,1,0,0,0,-0.5803232673224689,0.0729366780576236,3.3684025760793928
1,6,Kelly Monaco,36.66666666666666,Safe,Actor/Actress,29,0.3600317733874204,0.1151651818803575,Ranking,True,0.542899903789861,0.9999999727272736,0.6,0,1,0,0,0,0.18,0.3354173036197555,0.999999945454548,0.0324,0.1799999950909092,1.0,0.3567368487162616,0,1,0,0,0,-0.5803232673224689,0.7719228507674395,4.439449169105001
1,1,Rachel Hunter,26.666666666666664,Safe,Model,35,0.1666711912118249,0.0972761647582409,Ranking,True,0.6069470076758701,0.9999998928571544,0.1,0,0,0,1,0,0.3,0.1,0.9999997857143202,0.09,0.2999999678571463,1.0,0.0939108889490526,0,0,0,1,0,-0.11976637610509265,-0.5386762230634655,-0.4404491866720208
1,2,Rachel Hunter,32.0,Safe,Model,35,0.1650356908978116,0.0851544379709736,Ranking,True,0.7044565279172715,0.8333332812500034,0.2,0,0,0,1,0,0.3,0.1666711912118249,0.6944443576388972,0.09,0.249999984375001,1.0,0.1607981054163466,0,0,0,1,0,-0.11976637610509265,0.16030994964635129,0.801447991028204
1,3,Rachel Hunter,34.666666666666664,Safe,Model,35,0.1914846186724968,0.0898504807300181,Ranking,True,0.6703892388922422,0.9999999423076956,0.3,0,0,0,1,0,0.3,0.1650356908978116,0.9999998846153946,0.09,0.2999999826923086,1.0,0.1657455790390031,0,0,0,1,0,-0.11976637610509265,0.5098030360012592,0.8933078986942347
1,4,Rachel Hunter,33.33333333333333,Eliminated,Model,35,0.1288455429592077,0.0439853987911706,Ranking,True,0.6872605497499533,0.8333332291666795,0.4,0,0,0,1,0,0.3,0.1914846186724968,0.6944442708333656,0.09,0.2499999687500038,1.0,0.1913024432220419,0,0,0,1,0,-0.11976637610509265,0.3350564928238048,1.3678230478678188
1,1,Trista Sutter,24.0,Safe,TV Personality,32,0.1507864297823317,0.0962494334995742,Ranking,True,0.6069470076758701,0.7142856377551106,0.1,0,0,0,0,0,0.24,0.1,0.510203972303225,0.0576,0.1714285530612265,1.0,0.0948575614727569,0,0,0,0,0,-0.35004482171378076,-0.8881693094183735,-0.42287228636896235
1,2,Trista Sutter,25.33333333333333,Eliminated,TV Personality,32,0.0690215344087293,0.0316281352435016,Ranking,True,0.7044565279172715,0.4166666406250014,0.2,0,0,0,0,0,0.24,0.1507864297823317,0.1736110894097241,0.0576,0.0999999937500003,1.0,0.1426574168843589,0,0,0,0,0,-0.35004482171378076,-0.7134227662409199,0.46462922237111165
2,1,Drew Lachey,32.0,Safe,Singer/Rapper,29,0.1293115899509428,0.0720469458238144,Ranking,True,0.7583147001226075,0.9999999375000038,0.1,0,0,1,0,0,0.18,0.1,0.9999998750000116,0.0324,0.1799999887500006,1.0,0.1017841951973001,0,0,1,0,0,-0.5803232673224689,0.16030994964635129,-0.29426524711984625
2,2,Drew Lachey,36.0,Safe,Singer/Rapper,29,0.1432956701169204,0.0726828010881966,Ranking,True,0.7583005546771238,0.8461537973372814,0.2,0,0,1,0,0,0.18,0.1293115899509428,0.715976248748301,0.0324,0.1523076835207106,1.0,0.130602143835691,0,0,1,0,0,-0.5803232673224689,0.6845495791787136,0.24079856583800768
2,3,Drew Lachey,36.0,Safe,Singer/Rapper,29,0.1504672020855719,0.07304808983572,Ranking,True,0.7597648936455406,0.9999999423076956,0.3,0,0,1,0,0,0.18,0.1432956701169204,0.9999998846153946,0.0324,0.1799999896153852,1.0,0.1512799458225782,0,0,1,0,0,-0.5803232673224689,0.6845495791787136,0.6247240045818369
2,4,Drew Lachey,37.33333333333333,Safe,Singer/Rapper,29,0.1706081811414597,0.0765001120732603,Ranking,True,0.735337532007955,0.9999999625000012,0.4,0,0,1,0,0,0.18,0.1504672020855719,0.999999925000004,0.0324,0.1799999932500002,1.0,0.1611527096659218,0,0,1,0,0,-0.5803232673224689,0.8592961223561671,0.8080319399500923
2,5,Drew Lachey,36.0,Safe,Singer/Rapper,29,0.1982552300132018,0.0889010233925338,Ranking,True,0.6947818362822836,0.6249999414062557,0.5,0,0,1,0,0,0.18,0.1706081811414597,0.390624926757823,0.0324,0.112499989453126,1.0,0.1752640864112079,0,0,1,0,0,-0.5803232673224689,0.6845495791787136,1.0700383423544226
2,6,Drew Lachey,40.0,Safe,Singer/Rapper,29,0.2442704886459188,0.1000149029171147,Ranking,True,0.6810299248421516,0.9999998928571544,0.6,0,0,1,0,0,0.18,0.1982552300132018,0.9999997857143202,0.0324,0.1799999807142878,1.0,0.2152645765576909,0,0,1,0,0,-0.5803232673224689,1.208789208711076,1.8127287762407445
2,7,Drew Lachey,36.66666666666666,Safe,Singer/Rapper,29,0.2904710004325048,0.1063983812504458,Ranking,True,0.6552018079782157,0.9999998928571544,0.7,0,0,1,0,0,0.18,0.2442704886459188,0.9999997857143202,0.0324,0.1799999807142878,1.0,0.2650511754750316,0,0,1,0,0,-0.5803232673224689,0.7719228507674395,2.737118217876002
2,8,Drew Lachey,38.6664,Safe,Singer/Rapper,29,0.3663066942602244,0.1253990571992214,Ranking,True,0.5135431818892502,0.9999996785531634,0.8,0,0,1,0,0,0.18,0.2904710004325048,0.9999993571064302,0.0324,0.1799999421395694,1.0,0.3150281257261224,0,0,1,0,0,-0.5803232673224689,1.0340077162249868,3.665041919069979
2,1,George Hamilton,24.0,Safe,Actor/Actress,66,0.1064755776384553,0.0613757857680317,Ranking,True,0.7583147001226075,0.4999999687500019,0.1,0,1,0,0,0,0.92,0.1,0.2499999687500028,0.8464,0.4599999712500018,1.0,0.0882218011834462,0,1,0,0,0,2.259777561851351,-0.8881693094183735,-0.5460786688504304
2,2,George Hamilton,29.33333333333333,Safe,Actor/Actress,66,0.1093800651089963,0.0651891243651628,Ranking,True,0.7583005546771238,0.4615384349112442,0.2,0,1,0,0,0,0.92,0.1064755776384553,0.2130177269003208,0.8464,0.4246153601183447,1.0,0.0964942163340802,0,1,0,0,0,2.259777561851351,-0.18918313670855758,-0.39248446100414647
2,3,George Hamilton,29.33333333333333,Safe,Actor/Actress,66,0.1185606360317912,0.0624794674287988,Ranking,True,0.7597648936455406,0.6153845798816586,0.3,0,1,0,0,0,0.92,0.1093800651089963,0.3786981811561254,0.8464,0.5661538134911259,1.0,0.1055630997279267,0,1,0,0,0,2.259777561851351,-0.18918313670855758,-0.22410220073745543
2,4,George Hamilton,28.0,Safe,Actor/Actress,66,0.1581561311743752,0.0630423907740561,Ranking,True,0.735337532007955,0.649999975625001,0.4,0,1,0,0,0,0.92,0.1185606360317912,0.4224999683125019,0.8464,0.5979999775750009,1.0,0.1183205498589138,0,1,0,0,0,2.259777561851351,-0.3639296798860111,0.012765801088741759
2,5,George Hamilton,32.0,Safe,Actor/Actress,66,0.1649625945616073,0.0817421696527942,Ranking,True,0.6947818362822836,0.2499999765625025,0.5,0,1,0,0,0,0.92,0.1581561311743752,0.0624999882812518,0.8464,0.2299999784375023,1.0,0.1523594637022524,0,1,0,0,0,2.259777561851351,0.16030994964635129,0.6447674490373234
2,6,George Hamilton,30.666666666666664,Eliminated,Actor/Actress,66,0.0924630547847401,0.0405443743620842,Ranking,True,0.6810299248421516,0.0,0.6,0,1,0,0,0,0.92,0.1649625945616073,0.0,0.8464,0.0,1.0,0.1565023312664111,0,1,0,0,0,2.259777561851351,-0.014436593531103152,0.721688209195287
2,1,Giselle Fernandez,30.666666666666664,Safe,News Anchor,44,0.0890378895916643,0.062040536398138,Ranking,True,0.7583147001226075,0.9166666093750032,0.1,0,0,0,0,0,0.48,0.1,0.840277672743065,0.2304,0.4399999725000015,1.0,0.0989201970285503,0,0,0,0,0,0.5710689607209716,-0.014436593531103152,-0.34744119658469147
2,2,Giselle Fernandez,32.0,Safe,News Anchor,44,0.088331572114499,0.0605661973506097,Ranking,True,0.7583005546771238,0.6153845798816593,0.2,0,0,0,0,0,0.48,0.0890378895916643,0.3786981811561263,0.2304,0.2953845983431964,1.0,0.0828880992878443,0,0,0,0,0,0.5710689607209716,0.16030994964635129,-0.6451096897343875
2,3,Giselle Fernandez,29.33333333333333,Eliminated,News Anchor,44,0.0386605295811284,0.0208426481115175,Ranking,True,0.7597648936455406,0.6153845798816586,0.3,0,0,0,0,0,0.48,0.088331572114499,0.3786981811561254,0.2304,0.2953845983431961,1.0,0.0846659856778726,0,0,0,0,0,0.5710689607209716,-0.18918313670855758,-0.6120996138684345
2,1,Jerry Rice,28.0,Safe,Athlete,43,0.1043221832815437,0.0641792133913955,Ranking,True,0.7583147001226075,0.7499999531250029,0.1,1,0,0,0,0,0.46,0.1,0.5624999296875065,0.2116,0.3449999784375013,1.0,0.1003389080634025,1,0,0,0,0,0.4943094788514089,-0.3639296798860111,-0.32109994151068755
2,2,Jerry Rice,30.666666666666664,Safe,Athlete,43,0.1113180878723687,0.0654418402961869,Ranking,True,0.7583005546771238,0.5384615073964517,0.2,1,0,0,0,0,0.46,0.1043221832815437,0.289940794947659,0.2116,0.2476922934023677,1.0,0.1022953658802283,1,0,0,0,0,0.4943094788514089,-0.014436593531103152,-0.2847743240110629
2,3,Jerry Rice,25.33333333333333,Safe,Athlete,43,0.1349371678309823,0.0588386835490594,Ranking,True,0.7597648936455406,0.3846153624260365,0.3,1,0,0,0,0,0.46,0.1113180878723687,0.1479289770141114,0.2116,0.1769230667159768,1.0,0.1084858324955657,1,0,0,0,0,0.4943094788514089,-0.7134227662409199,-0.16983572401723362
2,4,Jerry Rice,32.0,Safe,Athlete,43,0.1497275136155728,0.0704518551693403,Ranking,True,0.735337532007955,0.7999999700000012,0.4,1,0,0,0,0,0.46,0.1349371678309823,0.6399999520000028,0.2116,0.3679999862000006,1.0,0.1449579846529832,1,0,0,0,0,0.4943094788514089,0.16030994964635129,0.507343940815998
2,5,Jerry Rice,30.666666666666664,Safe,Athlete,43,0.1818686928399155,0.0750979091473345,Ranking,True,0.6947818362822836,0.1249999882812512,0.5,1,0,0,0,0,0.46,0.1497275136155728,0.0156249970703129,0.2116,0.0574999946093755,1.0,0.1472922564031383,1,0,0,0,0,0.4943094788514089,-0.014436593531103152,0.5506844422094217
2,6,Jerry Rice,30.666666666666664,Safe,Athlete,43,0.2034458027056826,0.0794736779293405,Ranking,True,0.6810299248421516,0.0,0.6,1,0,0,0,0,0.46,0.1818686928399155,0.0,0.2116,0.0,1.0,0.180201177104731,1,0,0,0,0,0.4943094788514089,-0.014436593531103152,1.161705469829139
2,7,Jerry Rice,27.33333333333333,Safe,Athlete,43,0.2647804081946304,0.0821873867714389,Ranking,True,0.6552018079782157,0.0,0.7,1,0,0,0,0,0.46,0.2034458027056826,0.0,0.2116,0.0,1.0,0.2048763787504365,1,0,0,0,0,0.4943094788514089,-0.45130295147473876,1.6198507612835935
2,8,Jerry Rice,35.55546666666667,Safe,Athlete,43,0.2682840878359268,0.1146381973853931,Ranking,True,0.5135431818892502,0.0,0.8,1,0,0,0,0,0.46,0.2647804081946304,0.0,0.2116,0.0,1.0,0.2704043584293609,1,0,0,0,0,0.4943094788514089,0.6262890816833506,2.8365109442267125
2,1,Kenny Mayne,17.333333333333332,Eliminated,Sports Broadcaster,46,0.025055207935474,0.0184334814846267,Ranking,True,0.7583147001226075,0.0833333281250002,0.1,0,0,0,0,0,0.52,0.1,0.0069444435763889,0.2704,0.0433333306250001,1.0,0.0796728144639055,0,0,0,0,0,0.724587924460097,-1.7619020253056443,-0.7048079902355668
2,1,Lisa Rinna,25.33333333333333,Safe,Actor/Actress,42,0.1025476746541167,0.0631480509065382,Ranking,True,0.7583147001226075,0.5833332968750019,0.1,0,1,0,0,0,0.44,0.1,0.3402777352430591,0.1936,0.2566666506250008,1.0,0.0912484407501074,0,1,0,0,0,0.41754999698184625,-0.7134227662409199,-0.4898829511292375
2,2,Lisa Rinna,26.666666666666664,Safe,Actor/Actress,42,0.1223122842772457,0.0615370827210736,Ranking,True,0.7583005546771238,0.3076922899408296,0.2,0,1,0,0,0,0.44,0.1025476746541167,0.0946745452890315,0.1936,0.135384607573965,1.0,0.0901176824740347,0,1,0,0,0,0.41754999698184625,-0.5386762230634655,-0.5108777777326516
2,3,Lisa Rinna,33.33333333333333,Safe,Actor/Actress,42,0.1289688569051556,0.0667298566408958,Ranking,True,0.7597648936455406,0.8461537973372806,0.3,0,1,0,0,0,0.44,0.1223122842772457,0.7159762487482997,0.1936,0.3723076708284034,1.0,0.1254617728822725,0,1,0,0,0,0.41754999698184625,0.3350564928238048,0.1453571270018716
2,4,Lisa Rinna,34.666666666666664,Safe,Actor/Actress,42,0.1410545928093215,0.0726379061113986,Ranking,True,0.735337532007955,0.8999999662500013,0.4,0,1,0,0,0,0.44,0.1289688569051556,0.8099999392500036,0.1936,0.3959999851500005,1.0,0.136130090655466,0,1,0,0,0,0.41754999698184625,0.5098030360012592,0.3434361387038538
2,5,Lisa Rinna,33.33333333333333,Safe,Actor/Actress,42,0.1590424293220557,0.0821325457860086,Ranking,True,0.6947818362822836,0.3749999648437531,0.5,0,1,0,0,0,0.44,0.1410545928093215,0.1406249736328161,0.1936,0.1649999845312514,1.0,0.1386916713078474,0,1,0,0,0,0.41754999698184625,0.3350564928238048,0.3909970920618022
2,6,Lisa Rinna,36.0,Safe,Actor/Actress,42,0.2125537324765794,0.0807608985372057,Ranking,True,0.6810299248421516,0.5714285102040884,0.6,0,1,0,0,0,0.44,0.1590424293220557,0.3265305422740639,0.1936,0.2514285444897989,1.0,0.1641586678868234,0,1,0,0,0,0.41754999698184625,0.6845495791787136,0.8638436664351953
2,7,Lisa Rinna,35.33333333333333,Eliminated,Actor/Actress,42,0.1495254001017912,0.0513314263349774,Ranking,True,0.6552018079782157,0.8571427653061328,0.7,0,1,0,0,0,0.44,0.2125537324765794,0.7346937201166441,0.1936,0.3771428167346984,1.0,0.228473228056196,0,1,0,0,0,0.41754999698184625,0.597176307589986,2.057974248897546
2,1,Master P,16.0,Safe,Singer/Rapper,35,0.1031767539013843,0.0583568545141614,Ranking,True,0.7583147001226075,0.0,0.1,0,0,1,0,0,0.3,0.1,0.0,0.09,0.0,1.0,0.0784241145867012,0,0,1,0,0,-0.11976637610509265,-1.9366485684830983,-0.7279926424785393
2,2,Master P,21.33333333333333,Safe,Singer/Rapper,35,0.1243225266737796,0.0607485813113128,Ranking,True,0.7583005546771238,0.0,0.2,0,0,1,0,0,0.3,0.1031767539013843,0.0,0.09,0.0,1.0,0.0841920473976248,0,0,1,0,0,-0.11976637610509265,-1.2376623957732824,-0.620899241715583
2,3,Master P,18.666666666666664,Safe,Singer/Rapper,35,0.1560625780559915,0.0550430695838323,Ranking,True,0.7597648936455406,0.0,0.3,0,0,1,0,0,0.3,0.1243225266737796,0.0,0.09,0.0,1.0,0.1084240290100559,0,0,1,0,0,-0.11976637610509265,-1.5871554821281904,-0.17098323139278998
2,4,Master P,10.666666666666666,Eliminated,Singer/Rapper,35,0.075538941678476,0.0331173027368448,Ranking,True,0.735337532007955,0.0,0.4,0,0,1,0,0,0.3,0.1560625780559915,0.0,0.09,0.0,1.0,0.1435421518566086,0,0,1,0,0,-0.11976637610509265,-2.635634741192915,0.48105612609174775
2,1,Stacy Keibler,29.33333333333333,Safe,Athlete,26,0.1245739020261089,0.0715083972679548,Ranking,True,0.7583147001226075,0.8333332812500029,0.1,1,0,0,0,0,0.12,0.1,0.6944443576388966,0.0144,0.0999999937500003,1.0,0.1036764813753484,1,0,0,0,0,-0.8106017129311569,-0.18918313670855758,-0.2591311065764372
2,2,Stacy Keibler,38.66666666666666,Safe,Athlete,26,0.1479765874929667,0.0720875389515434,Ranking,True,0.7583005546771238,0.9999999423076956,0.2,1,0,0,0,0,0.12,0.1245739020261089,0.9999998846153946,0.0144,0.1199999930769234,1.0,0.1355444758116446,1,0,0,0,0,-0.8106017129311569,1.0340426655336206,0.3325630083783191
2,3,Stacy Keibler,36.0,Safe,Athlete,26,0.1514079764937761,0.0759528809464787,Ranking,True,0.7597648936455406,0.9999999423076956,0.3,1,0,0,0,0,0.12,0.1479765874929667,0.9999998846153946,0.0144,0.1199999930769234,1.0,0.1620955459859184,1,0,0,0,0,-0.8106017129311569,0.6845495791787136,0.8255376133310379
2,4,Stacy Keibler,34.666666666666664,Safe,Athlete,26,0.1668848790808582,0.0764123165542067,Ranking,True,0.735337532007955,0.8999999662500013,0.4,1,0,0,0,0,0.12,0.1514079764937761,0.8099999392500036,0.0144,0.1079999959500001,1.0,0.1656421045528766,1,0,0,0,0,-0.8106017129311569,0.5098030360012592,0.8913866844612078
2,5,Stacy Keibler,40.0,Safe,Athlete,26,0.2150202649924099,0.0913460640969996,Ranking,True,0.6947818362822836,0.9999999062500088,0.5,1,0,0,0,0,0.12,0.1668848790808582,0.9999998125000266,0.0144,0.119999988750001,1.0,0.1865320672268336,1,0,0,0,0,-0.8106017129311569,1.208789208711076,1.2792513177538156
2,6,Stacy Keibler,40.0,Safe,Athlete,26,0.2472669213870785,0.0979187402015651,Ranking,True,0.6810299248421516,0.9999998928571544,0.6,1,0,0,0,0,0.12,0.2150202649924099,0.9999997857143202,0.0144,0.1199999871428585,1.0,0.2384972006425381,1,0,0,0,0,-0.8106017129311569,1.208789208711076,2.2440896820372966
2,7,Stacy Keibler,36.66666666666666,Safe,Athlete,26,0.2952231912710739,0.104880997664922,Ranking,True,0.6552018079782157,0.9999998928571544,0.7,1,0,0,0,0,0.12,0.2472669213870785,0.9999997857143202,0.0144,0.1199999871428585,1.0,0.2741358850033414,1,0,0,0,0,-0.8106017129311569,0.7719228507674395,2.9057943225088056
2,8,Stacy Keibler,38.222,Safe,Athlete,26,0.3654092179038472,0.1248053589984477,Ranking,True,0.5135431818892502,0.8571487044138825,0.8,1,0,0,0,0,0.12,0.2952231912710739,0.7347039014783973,0.0144,0.1028578445296659,1.0,0.3223836737737956,1,0,0,0,0,-0.8106017129311569,0.9757646933839411,3.801612624853654
2,1,Tatum O'Neal,30.666666666666664,Safe,Actor/Actress,42,0.1116118005454672,0.0671660246428264,Ranking,True,0.7583147001226075,0.9166666093750032,0.1,0,1,0,0,0,0.44,0.1,0.840277672743065,0.1936,0.4033333081250014,1.0,0.0992648443786858,0,1,0,0,0,0.41754999698184625,-0.014436593531103152,-0.3410421177465936
2,2,Tatum O'Neal,22.666666666666664,Eliminated,Actor/Actress,42,0.0441773584527156,0.0231467515134058,Ranking,True,0.7583005546771238,0.0769230724852075,0.2,0,1,0,0,0,0.44,0.1116118005454672,0.0059171590805644,0.1936,0.0338461518934913,1.0,0.0944592868539301,0,1,0,0,0,0.41754999698184625,-1.062915852595828,-0.4302670644924097
2,1,Tia Carrere,26.666666666666664,Safe,Actor/Actress,39,0.1038874204748422,0.0659579594959938,Ranking,True,0.7583147001226075,0.6666666250000024,0.1,0,1,0,0,0,0.38,0.1,0.4444443888888938,0.1444,0.2533333175000009,1.0,0.0934104533528018,0,1,0,0,0,0.18727155137315812,-0.5386762230634655,-0.4497407910686319
2,2,Tia Carrere,29.33333333333333,Safe,Actor/Actress,39,0.1088858478905084,0.0624238343789796,Ranking,True,0.7583005546771238,0.4615384349112442,0.2,0,1,0,0,0,0.38,0.1038874204748422,0.2130177269003208,0.1444,0.1753846052662728,1.0,0.0951510793847661,0,1,0,0,0,0.18727155137315812,-0.18918313670855758,-0.4174225295128533
2,3,Tia Carrere,34.666666666666664,Safe,Actor/Actress,39,0.1209350530156031,0.0675355166126158,Ranking,True,0.7597648936455406,0.923076869822488,0.3,0,1,0,0,0,0.38,0.1088858478905084,0.8520709076012826,0.1444,0.3507692105325454,1.0,0.1137609200671914,0,1,0,0,0,0.18727155137315812,0.5098030360012592,-0.07189299724033436
2,4,Tia Carrere,33.33333333333333,Safe,Actor/Actress,39,0.138029760499937,0.0709974355669715,Ranking,True,0.735337532007955,0.8499999681250011,0.4,0,1,0,0,0,0.38,0.1209350530156031,0.7224999458125029,0.1444,0.3229999878875004,1.0,0.1268451073093482,0,1,0,0,0,0.18727155137315812,0.3350564928238048,0.17104154342008054
2,5,Tia Carrere,29.33333333333333,Eliminated,Actor/Actress,39,0.0808507882708092,0.0386075335009036,Ranking,True,0.6947818362822836,0.0,0.5,0,1,0,0,0,0.38,0.138029760499937,0.0,0.1444,0.0,1.0,0.1277309551873162,0,1,0,0,0,0.18727155137315812,-0.18918313670855758,0.18748911049828487
